acc_x;acc_y;acc_z;grav_x;grav_y;grav_z;lin_acc_x;lin_acc_y;lin_acc_z;gyro_x;gyro_y;gyro_z;LIGHT;mag_x;mag_y;mag_z;azimuth;pitch;roll;proximity;pressure;sound;lat;lon;altitude;alt_google;loc_alt_pres;speed_kmh;accuracy;loc_orientation;sats_in_range;lapsed;datetime
-0.481;0.321;9.496;-0.413;0.228;9.795;-0.04;0.096;-0.165;0.018;0.025;0.046;24.0;-12.7;-5.6;-49.7;108.7;-1.1;2.2;0.0;1022.3;54.59;47.61072;-122.25759;-61.3;NaN;;6.8;9.67742;135.2;11 / 12;3020007;2015-07-28 18:19:41:799
-0.493;0.077;9.949;-0.445;0.005;9.797;-0.05;0.067;0.299;-0.008;0.021;0.026;30.0;-12.2;-4.4;-51.1;105.5;0.0;2.6;0.0;1022.3;62.17;47.61071;-122.25756;-58.1;NaN;;6.4;9.67742;125.7;12 / 13;3021007;2015-07-28 18:19:42:799
-0.548;0.173;9.436;-0.457;0.215;9.794;-0.05;-0.047;-0.143;-0.005;-0.017;-0.001;30.0;-12.5;-5.4;-50.5;104.3;-1.3;2.7;0.0;1022.2;60.31;47.6107;-122.25755;-58.1;NaN;;6.7;9.67742;132.2;9 / 11;3022007;2015-07-28 18:19:43:799
-0.267;0.192;9.593;-0.32;0.158;9.8;-0.005;0.027;-0.013;0.003;0.002;0.029;30.0;-13.6;-4.6;-50.6;105.2;-0.9;1.9;0.0;1022.3;69.81;47.61069;-122.25753;-58.1;NaN;;6.7;9.67742;130.4;11 / 12;3023007;2015-07-28 18:19:44:799
-0.379;0.112;9.67;-0.417;0.085;9.797;0.03;0.028;0.113;-0.002;0.016;-0.003;22.0;-13.2;-3.8;-50.8;103.3;-0.5;2.4;0.0;1022.3;55.0;47.61068;-122.25751;-58.1;NaN;;6.4;9.67742;130.9;11 / 12;3024007;2015-07-28 18:19:45:799
-0.495;0.211;9.558;-0.318;0.204;9.799;-0.168;0.019;-0.142;0.006;-0.048;-0.008;30.0;-13.1;-4.3;-50.4;101.6;-1.1;1.9;0.0;1022.3;57.5;47.61067;-122.2575;-58.1;NaN;;6.6;9.67742;131.7;12 / 13;3025012;2015-07-28 18:19:46:804
-0.249;0.133;9.847;-0.152;0.129;9.805;-0.009;-0.01;0.274;0.002;0.057;0.044;33.0;-14.6;-3.8;-50.3;102.0;-0.8;0.9;0.0;1022.3;55.69;47.61066;-122.25748;-58.1;NaN;;6.4;9.67742;127.2;12 / 13;3026008;2015-07-28 18:19:47:800
-0.647;0.134;9.839;-0.568;0.086;9.79;-0.041;0.032;0.172;-0.022;0.015;0.017;37.0;-12.7;-3.1;-50.5;99.1;-0.5;3.3;0.0;1022.2;53.87;47.61065;-122.25746;-54.8;NaN;;6.6;9.67742;124.2;12 / 13;3027007;2015-07-28 18:19:48:799
-0.324;0.196;9.132;-0.485;0.234;9.792;-0.026;0.005;-0.422;-0.003;-0.033;0.034;38.0;-13.2;-2.8;-50.6;96.6;-1.4;2.8;0.0;1022.2;50.19;47.61064;-122.25744;-54.8;NaN;;6.6;9.67742;127.0;10 / 11;3028007;2015-07-28 18:19:49:799
-0.516;0.168;9.769;-0.419;0.164;9.796;-0.062;-0.005;0.116;0.004;0.027;0.03;39.0;-13.7;-2.0;-50.8;94.1;-1.0;2.4;0.0;1022.3;57.84;47.61063;-122.25742;-54.8;NaN;;5.9;9.67742;122.4;11 / 12;3029008;2015-07-28 18:19:50:800
-0.44;0.097;9.767;-0.408;0.068;9.798;-0.072;0.039;0.204;-0.002;-0.015;-0.015;38.0;-13.8;-1.7;-51.0;95.8;-0.4;2.4;0.0;1022.3;50.76;47.61062;-122.2574;-54.8;NaN;;6.2;9.67742;123.5;9 / 11;3030007;2015-07-28 18:19:51:799
-0.172;0.192;9.327;-0.223;0.263;9.801;0.011;-0.038;-0.229;-0.025;-0.009;-0.024;39.0;-13.9;-2.7;-50.3;96.0;-1.6;1.3;0.0;1022.2;55.5;47.61061;-122.25738;-54.8;NaN;;6.7;9.67742;124.4;10 / 13;3031007;2015-07-28 18:19:52:799
-0.209;0.077;9.64;-0.22;0.068;9.804;-0.04;0.043;0.036;0.016;-0.007;0.003;33.0;-14.4;-2.0;-50.8;96.2;-0.4;1.3;0.0;1022.3;65.75;47.6106;-122.25736;-58.1;NaN;;6.1;9.67742;128.2;12 / 13;3032007;2015-07-28 18:19:53:799
-0.32;0.188;9.524;-0.288;0.244;9.799;-0.038;-0.042;0.014;-0.018;0.023;0.01;30.0;-14.1;-3.1;-50.4;96.3;-1.5;1.6;0.0;1022.2;65.16;47.61059;-122.25734;-58.1;NaN;;6.9;9.67742;124.2;10 / 11;3033011;2015-07-28 18:19:54:803
-0.439;0.121;9.838;-0.38;0.072;9.799;-0.084;0.044;0.156;0.018;-0.002;-0.003;30.0;-13.4;-1.9;-50.5;97.3;-0.1;2.2;0.0;1022.3;63.96;47.61058;-122.25731;-58.1;NaN;;6.1;9.67742;123.1;9 / 11;3034007;2015-07-28 18:19:55:799
-0.152;0.134;9.555;-0.27;0.163;9.802;0.106;-0.029;0.029;-0.026;-0.008;0.007;35.0;-13.6;-2.8;-50.6;97.0;-1.2;1.8;0.0;1022.2;68.06;47.61057;-122.25729;-58.1;NaN;;6.5;9.67742;124.9;10 / 12;3035007;2015-07-28 18:19:56:799
-0.324;0.211;9.695;-0.293;0.154;9.801;-0.012;-0.018;0.169;0.019;-0.005;0.007;32.0;-14.8;-2.3;-50.4;94.2;-0.9;1.7;0.0;1022.2;70.11;47.61056;-122.25727;-58.1;NaN;;6.4;9.67742;125.9;10 / 12;3036008;2015-07-28 18:19:57:800
-0.401;0.134;9.629;-0.441;0.098;9.796;0.075;0.014;0.097;-0.002;0.037;0.016;34.0;-13.4;-1.9;-51.0;95.6;-0.6;2.5;0.0;1022.3;74.07;47.61055;-122.25725;-61.3;NaN;;6.5;9.67742;126.9;9 / 12;3037007;2015-07-28 18:19:58:799
-0.573;0.229;9.655;-0.522;0.132;9.792;-0.076;0.067;0.026;0.0;-0.035;0.001;31.0;-12.9;-1.6;-50.9;94.8;-0.8;3.1;0.0;1022.2;64.0;47.61054;-122.25722;-64.5;NaN;;6.6;9.67742;121.1;11 / 13;3038006;2015-07-28 18:19:59:798
-0.248;0.115;9.405;-0.397;0.181;9.797;0.135;-0.062;-0.164;0.006;0.013;0.033;36.0;-13.8;-1.6;-50.9;93.7;-1.1;2.4;0.0;1022.2;60.07;47.61054;-122.2572;-64.5;NaN;;6.6;9.67742;121.5;10 / 12;3039007;2015-07-28 18:20:00:799
-0.641;0.219;9.643;-0.514;0.173;9.792;-0.082;0.026;0.036;0.007;0.017;0.003;33.0;-12.7;-1.6;-51.4;94.4;-0.9;2.8;0.0;1022.2;58.86;47.61053;-122.25718;-64.5;NaN;;6.6;9.67742;119.0;12 / 13;3040007;2015-07-28 18:20:01:799
-0.205;0.134;9.501;-0.26;0.14;9.802;0.061;-0.003;-0.137;0.008;-0.024;0.008;38.0;-14.5;-0.5;-50.7;91.2;-0.7;1.8;0.0;1022.3;48.46;47.61052;-122.25717;-64.5;NaN;;6.9;9.67742;121.8;12 / 13;3041007;2015-07-28 18:20:02:799
-0.171;0.211;9.577;-0.221;0.163;9.803;0.122;0.033;0.145;0.01;0.027;0.0;39.0;-14.3;-0.8;-50.1;91.0;-0.9;1.2;0.0;1022.2;57.55;47.61051;-122.25715;-64.5;NaN;;6.7;9.67742;117.1;12 / 13;3042007;2015-07-28 18:20:03:799
-0.353;0.173;9.673;-0.337;0.158;9.8;-0.015;0.026;-0.043;0.006;-0.038;-0.006;39.0;-13.8;-0.5;-50.8;91.0;-0.8;2.1;0.0;1022.2;58.16;47.6105;-122.25713;-64.5;NaN;;6.9;9.67742;122.0;12 / 13;3043007;2015-07-28 18:20:04:799
0.13;0.039;9.725;-0.11;0.117;9.805;0.227;-0.074;0.27;-0.001;0.04;-0.009;39.0;-14.9;-1.3;-50.3;91.2;-0.8;0.7;0.0;1022.2;51.55;47.61049;-122.2571;-61.3;NaN;;6.9;9.67742;118.9;11 / 12;3044007;2015-07-28 18:20:05:799
-0.458;0.23;9.579;-0.394;0.194;9.797;-0.106;0.043;-0.116;-0.017;-0.038;-0.006;33.0;-14.1;-2.2;-50.6;93.6;-1.1;2.3;0.0;1022.3;68.81;47.61048;-122.25709;-61.3;NaN;;6.2;9.67742;124.1;12 / 13;3045007;2015-07-28 18:20:06:799
-0.294;0.173;9.573;-0.254;0.15;9.802;0.003;0.003;0.03;0.026;0.022;0.008;33.0;-14.7;-0.7;-50.6;91.1;-0.8;1.4;0.0;1022.3;68.25;47.61047;-122.25707;-61.3;NaN;;6.4;9.67742;120.3;11 / 12;3046007;2015-07-28 18:20:07:799
-0.299;0.058;9.906;-0.338;0.078;9.8;0.042;-0.02;0.253;-0.023;-0.002;-0.002;34.0;-13.4;-1.2;-50.6;91.8;-0.6;2.1;0.0;1022.3;60.95;47.61046;-122.25705;-61.3;NaN;;7.1;9.67742;121.1;12 / 13;3047007;2015-07-28 18:20:08:799
0.017;0.153;9.212;-0.173;0.195;9.803;0.107;-0.007;-0.288;-0.001;-0.034;0.01;37.0;-14.5;-1.4;-50.6;89.9;-1.2;1.4;0.0;1022.2;57.94;47.61046;-122.25703;-61.3;NaN;;6.5;9.67742;123.1;11 / 12;3048007;2015-07-28 18:20:09:799
-0.636;0.173;10.283;-0.42;0.131;9.797;-0.073;-0.023;0.513;-0.008;0.053;0.007;40.0;-14.0;-1.3;-50.9;91.2;-0.8;2.5;0.0;1022.3;57.1;47.61045;-122.25701;-61.3;NaN;;6.4;9.67742;122.3;12 / 13;3049011;2015-07-28 18:20:10:803
-0.208;0.134;9.327;-0.287;0.093;9.802;0.132;0.006;-0.187;-0.014;-0.02;-0.003;40.0;-13.6;-0.4;-51.1;88.2;-0.5;1.7;0.0;1022.2;63.19;47.61044;-122.25699;-61.3;NaN;;6.2;9.67742;122.4;10 / 12;3050007;2015-07-28 18:20:11:799
-0.427;0.223;9.649;-0.263;0.175;9.802;-0.102;0.022;0.024;-0.016;-0.002;-0.042;36.0;-14.1;-1.5;-50.9;93.8;-1.1;1.4;0.0;1022.2;67.15;47.61044;-122.25697;-61.3;NaN;;6.7;9.67742;121.2;12 / 14;3051007;2015-07-28 18:20:12:799
-0.096;0.172;9.041;-0.231;0.224;9.801;0.087;-0.031;-0.479;-0.022;-0.006;-0.014;33.0;-14.2;-2.6;-50.7;96.6;-1.4;1.4;0.0;1022.2;54.14;47.61043;-122.25694;-61.3;NaN;;6.7;9.67742;122.8;16 / 23;3052007;2015-07-28 18:20:13:799
-0.467;0.173;9.884;-0.412;0.144;9.797;-0.101;0.068;0.242;0.03;0.023;0.017;35.0;-14.1;-1.7;-50.8;95.0;-0.7;2.3;0.0;1022.3;62.85;47.61042;-122.25692;-58.1;NaN;;6.7;9.67742;122.8;16 / 23;3053007;2015-07-28 18:20:14:799
-0.506;0.153;9.596;-0.467;0.101;9.795;-0.034;0.051;0.068;-0.016;0.01;0.0;33.0;-12.9;-1.9;-50.6;95.5;-0.6;2.7;0.0;1022.3;58.1;47.61041;-122.25689;-58.1;NaN;;6.6;9.67742;122.9;16 / 23;3054007;2015-07-28 18:20:15:799
-0.727;0.211;9.405;-0.671;0.224;9.781;-0.069;-0.004;-0.189;0.011;0.012;0.03;32.0;-12.7;-2.1;-50.9;93.3;-1.2;3.7;0.0;1022.3;53.24;47.6104;-122.25687;-58.1;NaN;;6.8;9.67742;122.9;16 / 23;3055007;2015-07-28 18:20:16:799
-0.956;0.192;9.826;-0.79;0.14;9.774;-0.172;0.054;0.185;-0.003;-0.005;0.025;38.0;-11.9;-1.1;-50.8;91.0;-0.8;4.6;0.0;1022.3;60.4;47.61039;-122.25684;-58.1;NaN;;6.9;9.67742;121.9;16 / 23;3056007;2015-07-28 18:20:17:799
-0.65;0.058;9.509;-0.6;0.081;9.788;0.12;-0.016;-0.124;-0.023;0.022;0.019;34.0;-12.9;-0.8;-51.4;91.6;-0.6;3.5;0.0;1022.2;57.49;47.61039;-122.25682;-54.8;NaN;;6.8;9.67742;121.8;16 / 23;3057007;2015-07-28 18:20:18:799
-0.378;0.146;9.738;-0.585;0.199;9.787;0.23;-0.048;0.109;-0.002;-0.053;0.039;19.0;-13.5;-0.8;-51.2;89.9;-1.2;3.4;0.0;1022.3;54.49;47.61038;-122.2568;-54.8;NaN;;6.7;9.67742;120.3;16 / 23;3058007;2015-07-28 18:20:19:799
-0.42;0.167;9.424;-0.496;0.136;9.793;0.074;0.006;-0.091;0.025;0.026;0.02;31.0;-13.7;0.3;-51.0;87.9;-0.7;2.9;0.0;1022.2;54.47;47.61037;-122.25678;-54.8;NaN;;6.7;9.67742;120.1;16 / 23;3059006;2015-07-28 18:20:20:798
-0.895;0.211;10.037;-0.666;0.191;9.782;-0.221;0.021;0.3;0.006;-0.02;0.022;30.0;-12.9;0.3;-51.1;86.7;-1.1;3.8;0.0;1022.3;53.93;47.61037;-122.25676;-54.8;NaN;;6.9;9.67742;116.0;16 / 23;3060007;2015-07-28 18:20:21:799
-0.286;0.153;9.52;-0.342;0.094;9.8;0.107;0.044;-0.065;-0.016;-0.004;0.012;34.0;-14.7;1.1;-50.8;84.9;-0.5;2.0;0.0;1022.2;53.31;47.61036;-122.25673;-54.8;NaN;;6.7;9.67742;116.1;16 / 23;3061007;2015-07-28 18:20:22:799
-0.42;0.149;9.826;-0.535;0.222;9.79;0.113;-0.082;0.072;0.03;0.045;0.039;35.0;-13.8;1.5;-51.2;79.6;-1.2;3.0;0.0;1022.3;56.41;47.61036;-122.25671;-54.8;NaN;;6.7;9.67742;113.0;16 / 23;3062007;2015-07-28 18:20:23:799
-0.693;0.153;9.731;-0.619;0.088;9.787;-0.085;0.044;0.15;-0.021;-0.045;0.005;35.0;-13.3;1.5;-50.9;84.8;-0.6;3.9;0.0;1022.3;54.19;47.61035;-122.25669;-54.8;NaN;;6.9;9.67742;113.1;16 / 23;3063007;2015-07-28 18:20:24:799
-0.429;0.096;9.386;-0.467;0.132;9.795;0.088;-0.013;-0.17;0.004;0.04;0.03;31.0;-14.0;2.0;-51.0;80.6;-0.8;2.6;0.0;1022.3;51.04;47.61034;-122.25666;-54.8;NaN;;6.8;9.67742;114.1;16 / 23;3064007;2015-07-28 18:20:25:799
-0.479;0.117;9.809;-0.632;0.184;9.786;0.112;-0.07;0.163;0.003;-0.008;0.029;36.0;-13.2;2.5;-51.5;76.3;-1.1;3.7;0.0;1022.3;53.74;47.61033;-122.25664;-54.8;NaN;;6.9;9.67742;113.7;16 / 23;3065011;2015-07-28 18:20:26:803
-0.324;0.113;9.831;-0.467;0.097;9.795;0.095;0.007;0.268;0.001;-0.027;0.005;34.0;-14.0;3.0;-51.1;78.1;-0.6;2.9;0.0;1022.2;51.24;47.61033;-122.25662;-54.8;NaN;;6.9;9.67742;108.5;16 / 23;3066007;2015-07-28 18:20:27:799
-0.47;0.153;9.508;-0.518;0.171;9.791;0.049;0.01;-0.092;-0.018;0.035;0.043;38.0;-14.1;2.9;-51.0;76.9;-1.0;3.0;0.0;1022.3;57.24;47.61032;-122.25659;-54.8;NaN;;6.8;9.67742;108.5;15 / 22;3067007;2015-07-28 18:20:28:799
-0.92;0.173;9.384;-0.805;0.197;9.772;-0.177;0.009;-0.166;0.007;0.003;0.014;32.0;-12.4;4.2;-51.0;72.7;-1.1;4.4;0.0;1022.2;52.54;47.61032;-122.25657;-51.6;NaN;;7.0;9.67742;107.6;15 / 22;3068007;2015-07-28 18:20:29:799
-0.407;0.175;9.465;-0.606;0.198;9.786;0.119;-0.002;-0.069;0.013;0.003;0.001;34.0;-13.6;3.6;-50.8;73.7;-1.2;3.5;0.0;1022.3;55.6;47.61031;-122.25654;-51.6;NaN;;6.9;9.67742;107.5;16 / 23;3069007;2015-07-28 18:20:30:799
-1.034;0.21;9.405;-0.856;0.109;9.769;-0.198;0.104;-0.163;-0.021;-0.005;-0.008;34.0;-12.0;3.5;-51.4;74.5;-0.6;5.0;0.0;1022.3;53.35;47.61031;-122.25651;-51.6;NaN;;6.7;9.67742;105.4;16 / 23;3070007;2015-07-28 18:20:31:799
-0.615;0.188;9.474;-0.555;0.184;9.789;-0.101;0.013;-0.114;0.01;0.002;0.003;34.0;-13.0;4.5;-51.6;69.6;-1.0;3.1;0.0;1022.2;54.53;47.61031;-122.25649;-51.6;NaN;;6.7;9.67742;105.5;16 / 22;3071007;2015-07-28 18:20:32:799
-0.559;0.192;9.587;-0.572;0.22;9.788;0.013;-0.042;0.061;-0.03;-0.02;0.027;38.0;-13.4;3.5;-51.2;71.9;-1.4;3.4;0.0;1022.3;54.21;47.6103;-122.25647;-51.6;NaN;;6.9;9.67742;104.9;16 / 22;3072007;2015-07-28 18:20:33:799
-0.554;0.096;9.148;-0.58;0.097;9.789;0.016;0.002;-0.3;-0.023;0.021;0.005;37.0;-14.0;3.9;-51.1;74.9;-0.7;3.3;0.0;1022.2;56.67;47.6103;-122.25644;-48.4;NaN;;7.1;9.67742;104.8;16 / 23;3073007;2015-07-28 18:20:34:799
-0.763;0.211;9.675;-0.73;0.261;9.776;-0.017;-0.059;-0.001;0.036;0.001;0.019;35.0;-12.7;3.7;-51.4;72.4;-1.5;4.3;0.0;1022.3;53.69;47.6103;-122.25642;-48.4;NaN;;7.0;9.67742;104.9;16 / 23;3074007;2015-07-28 18:20:35:799
-0.679;0.096;9.797;-0.667;0.029;9.784;-0.014;0.091;0.167;-0.031;-0.002;-0.005;32.0;-13.2;4.7;-51.0;72.5;-0.2;3.9;0.0;1022.3;48.19;47.61029;-122.25639;-48.4;NaN;;7.1;9.67742;104.8;16 / 23;3075007;2015-07-28 18:20:36:799
-0.278;0.123;9.347;-0.42;0.218;9.795;0.138;-0.086;-0.318;0.038;-0.038;-0.024;35.0;-13.5;4.6;-51.5;68.0;-1.3;2.5;0.0;1022.2;54.64;47.61028;-122.25637;-45.2;NaN;;7.1;9.67742;101.0;16 / 23;3076007;2015-07-28 18:20:37:799
-0.48;0.175;9.537;-0.35;0.191;9.799;-0.079;0.052;0.0;-0.046;0.029;-0.038;37.0;-14.0;3.5;-51.3;75.9;-1.1;2.0;0.0;1022.2;58.68;47.61028;-122.25634;-48.4;NaN;;6.9;9.67742;105.1;11 / 13;3077007;2015-07-28 18:20:38:799
-0.746;0.214;9.485;-0.625;0.188;9.785;-0.155;0.042;-0.191;0.043;-0.012;0.011;38.0;-13.3;4.0;-51.4;73.0;-1.1;3.7;0.0;1022.2;51.23;47.61027;-122.25632;-48.4;NaN;;7.0;9.67742;105.6;11 / 13;3078008;2015-07-28 18:20:39:800
-0.689;0.192;9.615;-0.569;0.133;9.789;-0.161;0.058;0.097;-0.034;0.046;-0.054;37.0;-13.2;2.6;-51.0;76.0;-1.0;2.8;0.0;1022.2;54.42;47.61027;-122.25629;-48.4;NaN;;7.1;9.67742;105.7;7 / 10;3079007;2015-07-28 18:20:40:799
-0.478;0.158;9.741;-0.576;0.155;9.788;0.09;0.004;0.025;0.036;-0.017;0.001;32.0;-12.6;3.1;-51.6;78.2;-0.5;3.9;0.0;1022.2;50.45;47.61026;-122.25626;-48.4;NaN;;7.1;9.67742;110.5;12 / 14;3080007;2015-07-28 18:20:41:799
-0.496;0.182;9.587;-0.517;0.137;9.792;-0.058;0.049;-0.038;-0.035;-0.021;-0.042;32.0;-13.1;2.2;-51.3;80.2;-0.8;3.0;0.0;1022.3;63.39;47.61026;-122.25624;-45.2;NaN;;6.8;9.67742;107.5;10 / 13;3081007;2015-07-28 18:20:42:799
-0.344;0.115;9.707;-0.415;0.161;9.797;0.053;-0.042;0.013;0.033;0.014;-0.032;31.0;-13.7;2.4;-51.1;80.3;-0.9;2.4;0.0;1022.2;49.46;47.61025;-122.25622;-45.2;NaN;;7.2;9.67742;112.3;10 / 14;3082007;2015-07-28 18:20:43:799
-0.478;0.192;9.261;-0.455;0.189;9.794;-0.041;0.017;-0.252;-0.022;-0.035;-0.017;34.0;-13.7;0.6;-51.4;83.1;-1.1;2.7;0.0;1022.2;49.03;47.61024;-122.2562;-48.4;NaN;;7.3;9.67742;116.4;9 / 13;3083007;2015-07-28 18:20:44:799
-0.512;0.112;9.999;-0.533;0.117;9.791;0.022;-0.015;0.305;0.013;0.05;0.025;30.0;-14.4;1.5;-50.8;81.4;-0.6;2.8;0.0;1022.3;48.47;47.61023;-122.25617;-41.9;NaN;;7.4;9.67742;113.7;9 / 11;3084007;2015-07-28 18:20:45:799
-0.689;0.172;9.442;-0.667;0.128;9.783;-0.118;0.01;-0.114;-0.018;-0.034;-0.01;35.0;-12.6;1.6;-51.6;80.8;-0.7;3.9;0.0;1022.3;52.97;47.61022;-122.25615;-41.9;NaN;;7.2;9.67742;117.0;12 / 14;3085007;2015-07-28 18:20:46:799
-0.439;0.131;9.526;-0.482;0.159;9.794;0.016;-0.001;-0.086;-0.008;0.017;0.005;35.0;-13.6;1.6;-51.0;79.9;-1.0;2.7;0.0;1022.3;56.22;47.61021;-122.25612;-45.2;NaN;;7.3;9.67742;112.6;12 / 14;3086007;2015-07-28 18:20:47:799
-0.573;0.196;9.462;-0.509;0.203;9.791;-0.065;-0.01;-0.244;0.016;-0.007;0.004;35.0;-13.8;0.9;-50.8;83.0;-1.2;3.0;0.0;1022.3;68.19;47.61021;-122.2561;-45.2;NaN;;6.9;9.67742;114.2;11 / 13;3087006;2015-07-28 18:20:48:798
-0.533;0.039;10.248;-0.546;0.055;9.791;0.06;-0.015;0.594;0.002;0.046;0.016;34.0;-13.5;1.6;-51.3;81.7;-0.3;3.1;0.0;1022.3;55.16;47.6102;-122.25607;-45.2;NaN;;7.6;9.67742;116.9;10 / 12;3088007;2015-07-28 18:20:49:799
-0.516;0.192;9.42;-0.703;0.224;9.779;0.039;-0.057;-0.191;0.007;-0.038;0.008;35.0;-12.5;1.5;-51.3;82.7;-1.3;4.3;0.0;1022.2;49.55;47.61019;-122.25604;-41.9;NaN;;7.5;9.67742;112.8;9 / 12;3089007;2015-07-28 18:20:50:799
-0.688;0.093;9.577;-0.605;0.011;9.788;-0.016;0.081;0.05;-0.034;0.019;0.002;33.0;-13.3;2.3;-51.0;82.7;-0.1;3.5;0.0;1022.3;49.98;47.61018;-122.25602;-45.2;NaN;;6.7;9.67742;111.0;9 / 11;3090009;2015-07-28 18:20:51:801
-0.281;0.194;9.29;-0.435;0.283;9.793;0.166;-0.053;-0.3;0.031;-0.039;0.009;32.0;-13.8;2.2;-50.9;78.6;-1.5;3.0;0.0;1022.2;51.5;47.61017;-122.256;-45.2;NaN;;7.1;9.67742;114.8;10 / 13;3091007;2015-07-28 18:20:52:799
-0.499;0.098;9.903;-0.601;0.137;9.787;0.061;-0.047;0.256;0.012;0.024;0.006;35.0;-13.4;2.6;-51.2;77.1;-0.8;3.5;0.0;1022.3;58.95;47.61017;-122.25597;-41.9;NaN;;7.3;9.67742;109.9;11 / 13;3092008;2015-07-28 18:20:53:800
-0.573;0.211;9.255;-0.541;0.083;9.791;-0.104;0.151;-0.349;-0.04;-0.033;-0.019;34.0;-13.5;1.9;-51.1;81.2;-0.5;3.2;0.0;1022.2;69.23;47.61016;-122.25595;-41.9;NaN;;7.2;9.67742;111.8;9 / 12;3093007;2015-07-28 18:20:54:799
-0.593;0.176;9.374;-0.565;0.228;9.788;-0.004;-0.062;-0.199;0.027;0.018;0.033;37.0;-13.7;2.4;-50.8;79.4;-1.3;3.3;0.0;1022.3;59.89;47.61015;-122.25592;-41.9;NaN;;7.2;9.67742;114.8;10 / 14;3094007;2015-07-28 18:20:55:799
-0.65;0.153;9.654;-0.626;0.177;9.785;-0.027;0.015;0.048;-0.015;0.018;-0.007;33.0;-12.5;1.7;-51.3;79.0;-1.1;3.6;0.0;1022.3;47.92;47.61014;-122.2559;-41.9;NaN;;7.3;9.67742;109.0;11 / 13;3095007;2015-07-28 18:20:56:799
-0.593;0.23;9.343;-0.527;0.207;9.79;-0.084;0.017;-0.269;0.02;-0.052;0.016;33.0;-13.2;2.0;-51.3;79.7;-1.0;3.3;0.0;1022.2;58.63;47.61014;-122.25587;-41.9;NaN;;6.8;9.67742;111.6;9 / 11;3096008;2015-07-28 18:20:57:800
-0.478;0.115;10.029;-0.508;0.083;9.793;0.013;0.043;0.371;-0.014;0.074;0.029;39.0;-14.1;2.7;-51.2;78.0;-0.5;2.5;0.0;1022.3;57.69;47.61014;-122.25585;-41.9;NaN;;7.1;9.67742;105.8;9 / 12;3097007;2015-07-28 18:20:58:799
-0.688;0.174;9.193;-0.702;0.147;9.78;-0.039;0.044;-0.356;0.003;-0.048;-0.004;35.0;-12.5;3.7;-51.0;74.0;-0.9;4.1;0.0;1022.2;51.18;47.61013;-122.25583;-41.9;NaN;;6.6;9.67742;108.0;9 / 12;3098007;2015-07-28 18:20:59:799
-0.647;0.192;9.515;-0.636;0.247;9.783;-0.019;-0.056;-0.05;0.008;0.025;0.036;40.0;-13.5;2.9;-51.2;75.3;-1.4;3.7;0.0;1022.3;53.88;47.61013;-122.2558;-41.9;NaN;;7.1;9.67742;107.1;11 / 13;3099008;2015-07-28 18:21:00:800
-0.727;0.211;9.535;-0.617;0.142;9.786;-0.11;0.067;-0.095;0.02;0.013;0.005;40.0;-12.9;4.2;-51.0;74.0;-0.7;3.5;0.0;1022.3;50.62;47.61013;-122.25578;-41.9;NaN;;7.3;9.67742;106.3;9 / 11;3100007;2015-07-28 18:21:01:799
-0.535;0.058;9.997;-0.617;0.055;9.787;0.08;0.008;0.288;0.021;-0.011;0.022;37.0;-13.1;4.3;-51.0;75.4;-0.3;3.7;0.0;1022.3;56.77;47.61012;-122.25576;-41.9;NaN;;6.7;9.67742;107.1;10 / 13;3101008;2015-07-28 18:21:02:800
-0.764;0.154;9.52;-0.667;0.199;9.782;-0.094;-0.02;0.023;-0.037;0.018;0.028;42.0;-13.2;4.6;-51.4;69.4;-1.3;3.8;0.0;1022.3;50.46;47.61011;-122.25572;-41.9;NaN;;7.2;9.67742;102.6;10 / 13;3102007;2015-07-28 18:21:03:799
-0.637;0.147;9.52;-0.757;0.163;9.776;0.089;-0.001;-0.073;0.01;0.019;0.048;34.0;-12.9;5.4;-51.3;71.0;-1.0;4.4;0.0;1022.2;58.82;47.61011;-122.2557;-41.9;NaN;;7.1;9.67742;100.3;11 / 12;3103008;2015-07-28 18:21:04:800
-0.956;0.183;9.328;-0.882;0.196;9.765;-0.091;-0.015;-0.246;-0.003;-0.014;0.017;24.0;-11.2;5.6;-51.5;65.6;-1.2;5.2;0.0;1022.3;51.54;47.61011;-122.25568;-41.9;NaN;;7.4;9.67742;102.5;10 / 12;3104007;2015-07-28 18:21:05:799
-0.554;0.158;9.616;-0.54;0.165;9.79;-0.023;-0.004;-0.013;0.012;-0.01;0.029;27.0;-13.3;6.6;-51.0;63.6;-1.0;3.2;0.0;1022.3;53.85;47.61011;-122.25565;-41.9;NaN;;6.9;9.67742;101.8;11 / 13;3105008;2015-07-28 18:21:06:800
-0.52;0.096;9.601;-0.621;0.12;9.786;-0.014;0.027;-0.002;-0.033;0.003;0.044;30.0;-13.0;6.9;-51.0;64.2;-1.0;3.6;0.0;1022.2;53.05;47.61011;-122.25562;-45.2;NaN;;7.2;9.67742;88.4;10 / 12;3106007;2015-07-28 18:21:07:799
-0.616;0.153;9.709;-0.667;0.171;9.782;-0.004;-0.005;0.017;0.026;0.01;0.02;29.0;-12.5;8.3;-51.2;61.6;-1.0;3.9;0.0;1022.2;49.23;47.61012;-122.2556;-45.2;NaN;;6.7;9.67742;91.7;9 / 11;3107008;2015-07-28 18:21:08:800
